"Status cijfer";"Perioden";"Regio's";"Inwoners naar geslacht en leeftijd/Mannen/Totaal mannen (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/Jonger dan 20 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/20 tot 65 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/65 tot 75 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/75 tot 85 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/85 jaar of ouder (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/Totaal vrouwen (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/Jonger dan 20 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/20 tot 65 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/65 tot 75 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/75 tot 85 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/85 jaar of ouder (aantal)";"Minderheden (aantal)";"Banen van werknemers (x 1 000)";"Provinciale wegen (km)";"Inwoners in zorginstellingen (aantal)"
"Definitief";"2020";"Wassenaar";12443;3150;6308;1564;1043;378;13862;3160;6941;1675;1341;745;1040;;;420
"Definitief";"2021";"Wassenaar";12945;3144;6798;1579;1027;397;14004;3170;7060;1693;1343;738;1335;;;370
"Definitief";"2019";"Waterland";8525;1928;4570;1204;660;163;8790;1861;4757;1207;703;262;440;;;120
"Definitief";"2020";"Waterland";8555;1912;4577;1218;670;178;8869;1869;4772;1229;726;273;455;;;120
"Definitief";"2021";"Waterland";8508;1890;4516;1232;694;176;8804;1851;4696;1234;747;276;435;;;120
"Definitief";"2019";"Weert";24956;5028;14488;3160;1809;471;24886;4849;13958;3135;2134;810;3755;;;630
"Definitief";"2020";"Weert";25086;4940;14642;3164;1878;462;25019;4761;14033;3165;2195;865;3730;;;660
"Definitief";"2021";"Weert";25005;4800;14645;3162;1926;472;25006;4662;14001;3201;2231;911;3475;;;670
"Definitief";"2019";"Weesp";9415;2119;5567;987;577;165;9919;2080;5677;1103;693;366;2100;;;270
"Definitief";"2020";"Weesp";9611;2187;5670;998;570;186;10127;2164;5787;1103;716;357;2125;;;250
"Definitief";"2021";"Weesp";9954;2315;5845;1047;577;170;10491;2293;5987;1137;723;351;2115;;;250
"Definitief";"2019";"Werkendam";;;;;;;;;;;;;;;;
"Definitief";"2020";"Werkendam";;;;;;;;;;;;;;;;
"Definitief";"2021";"Werkendam";;;;;;;;;;;;;;;;
"Definitief";"2019";"Wervershoof";;;;;;;;;;;;;;;;
"Definitief";"2020";"Wervershoof";;;;;;;;;;;;;;;;
"Definitief";"2021";"Wervershoof";;;;;;;;;;;;;;;;
"Definitief";"2019";"West Betuwe";25322;6358;14413;2918;1343;290;25375;6053;14262;2937;1549;574;1145;;;490
"Definitief";"2020";"West Betuwe";25583;6278;14601;2969;1439;296;25545;6005;14288;2997;1627;628;1175;;;580
"Definitief";"2021";"West Betuwe";25825;6260;14765;3001;1481;318;25671;5910;14429;3019;1680;633;1105;;;600
"Definitief";"2019";"West Maas en Waal";9554;1972;5704;1221;534;123;9522;1944;5489;1150;662;277;245;;;240
"Definitief";"2020";"West Maas en Waal";9699;1980;5760;1256;561;142;9625;1945;5552;1168;680;280;265;;;250
"Definitief";"2021";"West Maas en Waal";9810;1978;5795;1303;590;144;9771;1913;5671;1209;690;288;275;;;280
"Definitief";"2019";"Westerkwartier";31691;7771;17899;3725;1853;443;31340;7355;17224;3748;2129;884;895;;;940
"Definitief";"2020";"Westerkwartier";31810;7732;17898;3744;1971;465;31519;7290;17348;3734;2211;936;905;;;1020
"Definitief";"2021";"Westerkwartier";32034;7720;17974;3804;2048;488;31644;7211;17370;3812;2309;942;860;;;1040
"Definitief";"2019";"Westerveld";9628;1866;5204;1505;809;244;9720;1789;5111;1508;922;390;195;;;470
"Definitief";"2020";"Westerveld";9670;1850;5142;1559;863;256;9790;1753;5130;1547;959;401;205;;;490
"Definitief";"2021";"Westerveld";9756;1808;5208;1615;868;257;9905;1750;5171;1566;999;419;210;;;540
"Definitief";"2019";"Westervoort";7351;1592;4369;939;357;94;7593;1504;4597;906;412;174;720;;;140
"Definitief";"2020";"Westervoort";7375;1577;4337;977;376;108;7596;1492;4547;956;408;193;755;;;140
"Definitief";"2021";"Westervoort";7409;1558;4338;1035;364;114;7605;1495;4474;1012;443;181;735;;;140
"Definitief";"2019";"Westerwolde";12605;2532;6923;1961;939;250;12594;2424;6742;1894;1030;504;750;;;290
"Definitief";"2020";"Westerwolde";12855;2653;6966;2005;960;271;12878;2498;6862;1923;1059;536;1025;;;360
"Definitief";"2021";"Westerwolde";13141;2691;7073;2076;1018;283;13074;2506;6938;1981;1117;532;1005;;;370
"Definitief";"2019";"Westland";54216;12634;31795;5899;3072;816;54387;11998;31348;6018;3538;1485;4600;;;1250
"Definitief";"2020";"Westland";55164;12827;32266;5975;3257;839;55211;12166;31713;6086;3693;1553;4950;;;1280
"Definitief";"2021";"Westland";55595;12932;32385;6063;3351;864;55787;12245;32002;6206;3737;1597;5015;;;1310
"Definitief";"2019";"Weststellingwerf";12865;2864;7170;1675;926;230;12975;2629;7125;1635;1079;507;545;;;480
"Definitief";"2020";"Weststellingwerf";12930;2844;7175;1710;955;246;12984;2605;7079;1690;1097;513;520;;;490
"Definitief";"2021";"Weststellingwerf";13077;2821;7228;1759;1000;269;13053;2570;7133;1717;1120;513;485;;;510
"Definitief";"2019";"Westvoorne";7258;1452;4012;1065;535;194;7368;1288;4041;1052;663;324;305;;;120
"Definitief";"2020";"Westvoorne";7338;1440;4042;1082;580;194;7393;1280;4029;1073;681;330;320;;;110
"Definitief";"2021";"Westvoorne";7413;1438;4050;1101;624;200;7487;1293;4049;1097;700;348;295;;;130
"Definitief";"2019";"Wierden";12155;2981;6825;1430;739;180;12196;2916;6547;1479;888;366;340;;;140
"Definitief";"2020";"Wierden";12216;2961;6836;1452;783;184;12230;2906;6548;1486;924;366;345;;;150
"Definitief";"2021";"Wierden";12305;2959;6862;1473;821;190;12233;2844;6564;1502;935;388;320;;;170
"Definitief";"2019";"Wieringen";;;;;;;;;;;;;;;;
"Definitief";"2020";"Wieringen";;;;;;;;;;;;;;;;
"Definitief";"2021";"Wieringen";;;;;;;;;;;;;;;;
"Definitief";"2019";"Wieringermeer";;;;;;;;;;;;;;;;
"Definitief";"2020";"Wieringermeer";;;;;;;;;;;;;;;;
"Definitief";"2021";"Wieringermeer";;;;;;;;;;;;;;;;
"Definitief";"2019";"Wijchen";20264;4581;11700;2527;1215;241;20687;4484;11695;2608;1390;510;1220;;;430
"Definitief";"2020";"Wijchen";20334;4528;11654;2581;1304;267;20776;4408;11750;2644;1425;549;1225;;;440
"Definitief";"2021";"Wijchen";20350;4420;11683;2583;1392;272;20911;4370;11834;2648;1499;560;1175;;;420
"Definitief";"2019";"Wijdemeren";11744;2624;6471;1568;855;226;12269;2570;6636;1675;962;426;585;;;200
"Definitief";"2020";"Wijdemeren";11954;2683;6569;1597;870;235;12404;2577;6717;1679;1004;427;625;;;210
"Definitief";"2021";"Wijdemeren";12025;2703;6575;1607;903;237;12438;2559;6722;1705;1032;420;595;;;210
"Definitief";"2019";"Wijk bij Duurstede";11725;2829;6705;1489;580;122;12037;2644;6995;1515;657;226;705;;;180
"Definitief";"2020";"Wijk bij Duurstede";11773;2811;6657;1541;629;135;12141;2639;7006;1569;688;239;710;;;190
"Definitief";"2021";"Wijk bij Duurstede";11799;2753;6607;1621;689;129;12126;2552;6954;1647;731;242;680;;;190
"Definitief";"2019";"Winschoten";;;;;;;;;;;;;;;;
"Definitief";"2020";"Winschoten";;;;;;;;;;;;;;;;
"Definitief";"2021";"Winschoten";;;;;;;;;;;;;;;;
"Definitief";"2019";"Winsum";;;;;;;;;;;;;;;;
"Definitief";"2020";"Winsum";;;;;;;;;;;;;;;;
"Definitief";"2021";"Winsum";;;;;;;;;;;;;;;;
"Definitief";"2019";"Winterswijk";14442;3137;8241;1878;930;256;14461;2982;7904;1862;1159;554;1005;;;530
"Definitief";"2020";"Winterswijk";14420;3072;8201;1899;979;269;14434;2921;7894;1850;1214;555;1020;;;520
"Definitief";"2021";"Winterswijk";14488;3070;8190;1944;993;291;14534;2913;7914;1921;1238;548;970;;;500
"Definitief";"2019";"Woensdrecht";10988;2247;6245;1481;844;171;10878;2067;6032;1559;910;310;410;;;270
"Definitief";"2020";"Woensdrecht";10982;2206;6255;1455;881;185;10894;2049;6034;1527;955;329;415;;;270
"Definitief";"2021";"Woensdrecht";11079;2194;6299;1454;936;196;10949;2012;6092;1506;994;345;415;;;280
"Definitief";"2019";"Woerden";25803;6586;14762;2754;1376;325;26394;6364;14793;2940;1606;691;2825;;;660
"Definitief";"2020";"Woerden";25846;6480;14766;2792;1476;332;26453;6263;14842;2950;1691;707;2810;;;630
"Definitief";"2021";"Woerden";26077;6499;14875;2815;1527;361;26617;6189;14941;3026;1732;729;2775;;;550
"Definitief";"2019";"De Wolden";12031;2695;6652;1588;857;239;12079;2574;6511;1556;971;467;235;;;350
"Definitief";"2020";"De Wolden";12171;2670;6711;1649;884;257;12159;2548;6554;1572;1002;483;250;;;380
"Definitief";"2021";"De Wolden";12197;2616;6735;1704;875;267;12177;2496;6547;1653;1000;481;225;;;420
"Definitief";"2019";"Wormerland";8097;1783;4562;980;630;142;8232;1673;4572;1050;694;243;700;;;110
"Definitief";"2020";"Wormerland";8063;1737;4549;966;639;172;8207;1650;4518;1053;729;257;715;;;100
"Definitief";"2021";"Wormerland";8080;1731;4567;963;641;178;8253;1629;4560;1056;747;261;725;;;100
"Definitief";"2019";"Woudenberg";6614;1890;3603;677;339;105;6552;1644;3569;688;462;189;315;;;300
"Definitief";"2020";"Woudenberg";6689;1920;3611;688;350;120;6673;1700;3590;704;490;189;340;;;300
"Definitief";"2021";"Woudenberg";6808;1926;3691;713;369;109;6831;1723;3709;705;501;193;330;;;300
"Definitief";"2019";"Woudrichem";;;;;;;;;;;;;;;;
"Definitief";"2020";"Woudrichem";;;;;;;;;;;;;;;;
"Definitief";"2021";"Woudrichem";;;;;;;;;;;;;;;;
"Definitief";"2019";"Wûnseradiel";;;;;;;;;;;;;;;;
"Definitief";"2020";"Wûnseradiel";;;;;;;;;;;;;;;;
"Definitief";"2021";"Wûnseradiel";;;;;;;;;;;;;;;;
"Definitief";"2019";"Wymbritseradiel";;;;;;;;;;;;;;;;
"Definitief";"2020";"Wymbritseradiel";;;;;;;;;;;;;;;;
"Definitief";"2021";"Wymbritseradiel";;;;;;;;;;;;;;;;
"Definitief";"2019";"Zaanstad";77195;18059;46232;7795;4111;998;78690;17056;46294;8446;4909;1985;25335;;;1410
"Definitief";"2020";"Zaanstad";77563;17943;46445;7819;4293;1063;79231;17083;46553;8487;5088;2020;25980;;;1430
"Definitief";"2021";"Zaanstad";77765;17879;46650;7840;4318;1078;79136;16952;46510;8547;5137;1990;25600;;;1360
"Definitief";"2019";"Zaltbommel";14335;3778;8150;1460;765;182;14116;3481;7936;1526;835;338;1150;;;240
"Definitief";"2020";"Zaltbommel";14580;3823;8281;1499;794;183;14301;3472;8062;1535;878;354;1165;;;250
"Definitief";"2021";"Zaltbommel";14833;3861;8468;1535;773;196;14614;3502;8278;1582;901;351;1160;;;250
"Definitief";"2019";"Zandvoort";8214;1573;4620;1242;588;191;8797;1537;4867;1310;743;340;680;;;350
"Definitief";"2020";"Zandvoort";8248;1561;4643;1216;637;191;8868;1533;4880;1319;791;345;695;;;350
"Definitief";"2021";"Zandvoort";8281;1568;4675;1201;649;188;8887;1511;4904;1314;825;333;665;;;330
"Definitief";"2019";"Zederik";;;;;;;;;;;;;;;;
"Definitief";"2020";"Zederik";;;;;;;;;;;;;;;;
"Definitief";"2021";"Zederik";;;;;;;;;;;;;;;;
"Definitief";"2019";"Zeevang";;;;;;;;;;;;;;;;
"Definitief";"2020";"Zeevang";;;;;;;;;;;;;;;;
"Definitief";"2021";"Zeevang";;;;;;;;;;;;;;;;
"Definitief";"2019";"Zeewolde";11392;2970;7019;884;409;110;10917;2664;6802;821;476;154;590;;;80
"Definitief";"2020";"Zeewolde";11574;2922;7186;919;434;113;11079;2651;6888;879;493;168;600;;;80
"Definitief";"2021";"Zeewolde";11662;2939;7144;1000;444;135;11217;2598;6965;957;518;179;580;;;90
"Definitief";"2019";"Zeist";31092;7900;17430;3357;1804;601;32842;7410;17863;3792;2396;1381;6215;;;1930
"Definitief";"2020";"Zeist";31577;7992;17687;3391;1873;634;33328;7435;18174;3845;2460;1414;6240;;;2010
"Definitief";"2021";"Zeist";31743;7899;17833;3481;1896;634;33300;7373;18128;3972;2463;1364;6035;;;2020
"Definitief";"2019";"Zevenaar";21425;4437;12245;3001;1418;324;22063;4411;11972;3210;1799;671;1200;;;410
"Definitief";"2020";"Zevenaar";21560;4397;12259;3046;1512;346;22190;4360;12055;3229;1847;699;1250;;;430
"Definitief";"2021";"Zevenaar";21720;4410;12318;3087;1557;348;22376;4341;12132;3295;1867;741;1260;;;450
"Definitief";"2019";"Zevenhuizen-Moerkapelle";;;;;;;;;;;;;;;;
"Definitief";"2020";"Zevenhuizen-Moerkapelle";;;;;;;;;;;;;;;;
"Definitief";"2021";"Zevenhuizen-Moerkapelle";;;;;;;;;;;;;;;;
"Definitief";"2019";"Zijpe";;;;;;;;;;;;;;;;
"Definitief";"2020";"Zijpe";;;;;;;;;;;;;;;;
"Definitief";"2021";"Zijpe";;;;;;;;;;;;;;;;
"Definitief";"2019";"Zoetermeer";60983;14623;35578;7203;2816;763;63961;13898;37673;7421;3507;1462;16385;;;620
"Definitief";"2020";"Zoetermeer";61192;14632;35352;7414;3025;769;64093;13869;37436;7601;3703;1484;16650;;;640
"Definitief";"2021";"Zoetermeer";61210;14531;35118;7651;3132;778;64057;13813;37063;7935;3772;1474;16450;;;650
"Definitief";"2019";"Zoeterwoude";4203;925;2453;503;253;69;4247;919;2419;508;289;112;300;;;380
"Definitief";"2020";"Zoeterwoude";4306;961;2493;495;280;77;4299;922;2444;513;300;120;320;;;390
"Definitief";"2021";"Zoeterwoude";4434;964;2590;508;282;90;4409;930;2520;526;313;120;325;;;390
"Definitief";"2019";"Zuidhorn";;;;;;;;;;;;;;;;
"Definitief";"2020";"Zuidhorn";;;;;;;;;;;;;;;;
"Definitief";"2021";"Zuidhorn";;;;;;;;;;;;;;;;
"Definitief";"2019";"Zuidplas";21204;5350;12133;2302;1133;286;21558;5084;12383;2298;1279;514;2320;;;480
"Definitief";"2020";"Zuidplas";21781;5497;12418;2403;1150;313;22104;5185;12648;2417;1324;530;2520;;;500
"Definitief";"2021";"Zuidplas";22321;5670;12669;2490;1183;309;22743;5386;12953;2498;1340;566;2675;;;510
"Definitief";"2019";"Zundert";11043;2128;6581;1417;686;231;10569;1949;6223;1296;745;356;465;;;410
"Definitief";"2020";"Zundert";11139;2107;6625;1450;715;242;10690;1960;6271;1327;759;373;470;;;410
"Definitief";"2021";"Zundert";11247;2105;6660;1476;757;249;10741;1933;6319;1319;803;367;455;;;420
"Definitief";"2019";"Zutphen";23365;5347;13305;3065;1269;379;24244;5179;13535;3173;1593;764;2785;;;690
"Definitief";"2020";"Zutphen";23498;5291;13354;3089;1385;379;24436;5059;13653;3309;1663;752;2770;;;930
"Definitief";"2021";"Zutphen";23595;5116;13428;3165;1489;397;24516;4926;13656;3440;1727;767;2765;;;940
"Definitief";"2019";"Zwartewaterland";11449;3266;6348;1186;518;131;11054;3026;6047;1147;580;254;285;;;230
"Definitief";"2020";"Zwartewaterland";11524;3254;6391;1192;561;126;11161;3064;6091;1144;605;257;290;;;250
"Definitief";"2021";"Zwartewaterland";11598;3221;6473;1202;571;131;11225;3040;6136;1159;642;248;240;;;270
"Definitief";"2019";"Zwijndrecht";21656;5043;12156;2540;1451;466;22983;4776;12631;2825;1899;852;4465;;;390
"Definitief";"2020";"Zwijndrecht";21694;5005;12180;2519;1504;486;23043;4702;12693;2834;1961;853;4480;;;410
"Definitief";"2021";"Zwijndrecht";21754;5024;12234;2529;1506;461;23021;4682;12664;2863;1946;866;4435;;;400
"Definitief";"2019";"Zwolle";62794;15485;38381;5466;2674;788;64703;14943;38843;5931;3420;1566;7300;;;1830
"Definitief";"2020";"Zwolle";63488;15494;38735;5622;2798;839;65352;14941;39197;6108;3490;1616;7405;;;1860
"Definitief";"2021";"Zwolle";63944;15347;39049;5819;2891;838;65896;14922;39498;6241;3646;1589;7205;;;1840
"Definitief";"2019";"Buitenland";;;;;;;;;;;;;;;;
"Definitief";"2020";"Buitenland";;;;;;;;;;;;;;;;
"Definitief";"2021";"Buitenland";;;;;;;;;;;;;;;;
"Definitief";"2019";"Niet-gemeentelijk ingedeeld";;;;;;;;;;;;;;;;
"Definitief";"2020";"Niet-gemeentelijk ingedeeld";;;;;;;;;;;;;;;;
"Definitief";"2021";"Niet-gemeentelijk ingedeeld";;;;;;;;;;;;;;;;
"Definitief";"2019";"Gemeenten; niet in te delen";;;;;;;;;;;;;;;;
"Definitief";"2020";"Gemeenten; niet in te delen";;;;;;;;;;;;;;;;
"Definitief";"2021";"Gemeenten; niet in te delen";;;;;;;;;;;;;;;;
